original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"but lately , retailers say , fake has become more fashionable .",retailers,say,say,retailers,"but , retailers say , fake more fashionable lately has become ."
but there are limits .,limits,are,are,limits,but limits there are .
trifari now trains sales help to advise customers on the best earring styles .,trifari,trains,trains,trifari,trifari sales help customers to advise on the best earring styles now trains .
he reset opening arguments for today .,he,reset,reset,he,he opening arguments reset for today .
she now lives with relatives in alabama .,she,lives,lives,she,she now lives with relatives in alabama .
then he would move his movement to europe .,he,move,move,he,he his movement then would move to europe .
but that was not to be .,that,was,was,that,but that to be was not .
"for a while in the 1970s it seemed mr. moon was on a spending spree , with such purchases as the former new yorker hotel and its adjacent manhattan center ; a fishing/processing conglomerate with branches in alaska , massachusetts , virginia and louisiana ; a former christian brothers monastery and the seagram family mansion ( both picturesquely situated on the hudson river ) ; shares in banks from washington to uruguay ; a motion picture production company , and newspapers , such as the washington times , the new york city tribune ( originally the news world ) , and the successful spanish-language noticias del mundo .",it,seemed,was seemed,moon it,"for a while in the 1970s it mr. moon was on a spending spree , with such purchases as the former new yorker hotel and its adjacent manhattan center ; a fishing/processing conglomerate with branches in alaska , massachusetts , virginia and louisiana ; a former christian brothers monastery and the seagram family mansion ( both picturesquely situated on the hudson river ) ; shares in banks from washington to uruguay ; a motion picture production company , and newspapers , such as the washington times , the new york city tribune ( originally the news world ) , and the successful spanish-language noticias del mundo seemed ."
"insiders say that not even their editors know for sure how much these show-piece publications , along with the newspapers , have cost mr. moon .",insiders,say,say cost know,insiders publications editors,"insiders that not even their editors , , these show-piece publications mr. moon how much along with the newspapers have cost know for sure say ."
i attended several of these in the dual role as a presenter of research findings as well as an investigator of my hosts .,i,attended,attended,i,i several of these attended in the dual role as a presenter of research findings as well as an investigator of my hosts .
( europe had proved even less hospitable than north america .,europe,proved,proved,europe,( europe even less hospitable than north america had proved .
it said the situation is caused by efforts to streamline bloated factory payrolls .,it,said,said caused,it situation,it the situation is caused by efforts bloated factory payrolls to streamline said .
israel has been accused in the past of using subterfuge to seek elements needed to develop nuclear weapons .,israel,accused,accused,israel,israel has been accused in the past of subterfuge using elements nuclear weapons to develop needed to seek .
