original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
she now lives with relatives in alabama .,she,lives,lives,she,now lives she with relatives in alabama .
then he would move his movement to europe .,he,move,move,he,his movement then would move he to europe .
but that was not to be .,that,was,was,that,but to be was not that .
"for a while in the 1970s it seemed mr. moon was on a spending spree , with such purchases as the former new yorker hotel and its adjacent manhattan center ; a fishing/processing conglomerate with branches in alaska , massachusetts , virginia and louisiana ; a former christian brothers monastery and the seagram family mansion ( both picturesquely situated on the hudson river ) ; shares in banks from washington to uruguay ; a motion picture production company , and newspapers , such as the washington times , the new york city tribune ( originally the news world ) , and the successful spanish-language noticias del mundo .",it,seemed,seemed was,it moon,"for a while in the 1970s was mr. moon on a spending spree , with such purchases as the former new yorker hotel and its adjacent manhattan center ; a fishing/processing conglomerate with branches in alaska , massachusetts , virginia and louisiana ; a former christian brothers monastery and the seagram family mansion ( both picturesquely situated on the hudson river ) ; shares in banks from washington to uruguay ; a motion picture production company , and newspapers , such as the washington times , the new york city tribune ( originally the news world ) , and the successful spanish-language noticias del mundo seemed it ."
"insiders say that not even their editors know for sure how much these show-piece publications , along with the newspapers , have cost mr. moon .",insiders,say,know cost say,editors publications insiders,"that , , mr. moon how much along with the newspapers have cost these show-piece publications know not even their editors for sure say insiders ."
i attended several of these in the dual role as a presenter of research findings as well as an investigator of my hosts .,i,attended,attended,i,several of these attended i in the dual role as a presenter of research findings as well as an investigator of my hosts .
( europe had proved even less hospitable than north america .,europe,proved,proved,europe,( even less hospitable than north america had proved europe .
it said the situation is caused by efforts to streamline bloated factory payrolls .,it,said,caused said,situation it,is caused the situation by efforts bloated factory payrolls to streamline said it .
israel has been accused in the past of using subterfuge to seek elements needed to develop nuclear weapons .,israel,accused,accused,israel,has been accused israel in the past of subterfuge using elements nuclear weapons to develop needed to seek .
poland is the second communist nation to recognize the seoul government ; south korea established diplomatic relations with hungary in february 1989 .,poland,is,is established,poland korea,is poland the second communist nation the seoul government to recognize ; diplomatic relations established south korea with hungary in february 1989 .
"venezuela will hold a debt-equity auction friday , with 32 potential bidders participating .",venezuela,hold,participating hold,bidders venezuela,"a debt-equity auction will hold venezuela friday , with participating 32 potential bidders ."
