original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
trifari now trains sales help to advise customers on the best earring styles .,trifari,trains,trains,trifari,now trains sales help to advise customers on the best earring styles trifari .
he reset opening arguments for today .,he,reset,reset,he,reset opening arguments he for today .
she now lives with relatives in alabama .,she,lives,lives,she,now lives she with relatives in alabama .
then he would move his movement to europe .,he,move,move,he,then would move his movement he to europe .
but that was not to be .,that,was,was,that,but was not to be that .
"for a while in the 1970s it seemed mr. moon was on a spending spree , with such purchases as the former new yorker hotel and its adjacent manhattan center ; a fishing/processing conglomerate with branches in alaska , massachusetts , virginia and louisiana ; a former christian brothers monastery and the seagram family mansion ( both picturesquely situated on the hudson river ) ; shares in banks from washington to uruguay ; a motion picture production company , and newspapers , such as the washington times , the new york city tribune ( originally the news world ) , and the successful spanish-language noticias del mundo .",it,seemed,seemed was,it moon,"for a while in the 1970s seemed was mr. moon on a spending spree , with such purchases as the former new yorker hotel and its adjacent manhattan center ; a fishing/processing conglomerate with branches in alaska , massachusetts , virginia and louisiana ; a former christian brothers monastery and the seagram family mansion ( both picturesquely situated on the hudson river ) ; shares in banks from washington to uruguay ; a motion picture production company , and newspapers , such as the washington times , the new york city tribune ( originally the news world ) , and the successful spanish-language noticias del mundo it ."
"insiders say that not even their editors know for sure how much these show-piece publications , along with the newspapers , have cost mr. moon .",insiders,say,say know cost,insiders editors publications,"say that know , , how much along with the newspapers have cost mr. moon these show-piece publications not even their editors for sure insiders ."
i attended several of these in the dual role as a presenter of research findings as well as an investigator of my hosts .,i,attended,attended,i,attended several of these i in the dual role as a presenter of research findings as well as an investigator of my hosts .
( europe had proved even less hospitable than north america .,europe,proved,proved,europe,( had proved even less hospitable than north america europe .
it said the situation is caused by efforts to streamline bloated factory payrolls .,it,said,said caused,it situation,said is caused the situation by efforts to streamline bloated factory payrolls it .
israel has been accused in the past of using subterfuge to seek elements needed to develop nuclear weapons .,israel,accused,accused,israel,has been accused israel in the past of using subterfuge to seek elements needed to develop nuclear weapons .
poland is the second communist nation to recognize the seoul government ; south korea established diplomatic relations with hungary in february 1989 .,poland,is,is established,poland korea,is poland the second communist nation to recognize the seoul government ; established diplomatic relations south korea with hungary in february 1989 .
