original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"borden even tested a milk with 4 % butterfat in the south , but decided the market was too small .",borden,tested,was tested,market borden,"borden even tested a milk with 4 % butterfat in the south , but decided the market was too small ."
goya is selling leche fresca in nearly 500 grocery stores and bodegas in new york and parts of new jersey .,goya,selling,selling,goya,goya is selling leche fresca in nearly 500 grocery stores and bodegas in new york and parts of new jersey .
"but lately , retailers say , fake has become more fashionable .",retailers,say,say,retailers,"but , retailers say , fake lately has become more fashionable ."
but there are limits .,limits,are,are,limits,but limits there are .
trifari now trains sales help to advise customers on the best earring styles .,trifari,trains,trains,trifari,trifari now trains sales help to advise customers on the best earring styles .
he reset opening arguments for today .,he,reset,reset,he,he reset opening arguments for today .
she now lives with relatives in alabama .,she,lives,lives,she,she now lives with relatives in alabama .
then he would move his movement to europe .,he,move,move,he,he then would move his movement to europe .
but that was not to be .,that,was,was,that,but that was not to be .
"for a while in the 1970s it seemed mr. moon was on a spending spree , with such purchases as the former new yorker hotel and its adjacent manhattan center ; a fishing/processing conglomerate with branches in alaska , massachusetts , virginia and louisiana ; a former christian brothers monastery and the seagram family mansion ( both picturesquely situated on the hudson river ) ; shares in banks from washington to uruguay ; a motion picture production company , and newspapers , such as the washington times , the new york city tribune ( originally the news world ) , and the successful spanish-language noticias del mundo .",it,seemed,was seemed,moon it,"for a while in the 1970s it seemed mr. moon was on a spending spree , with such purchases as the former new yorker hotel and its adjacent manhattan center ; a fishing/processing conglomerate with branches in alaska , massachusetts , virginia and louisiana ; a former christian brothers monastery and the seagram family mansion ( both picturesquely situated on the hudson river ) ; shares in banks from washington to uruguay ; a motion picture production company , and newspapers , such as the washington times , the new york city tribune ( originally the news world ) , and the successful spanish-language noticias del mundo ."
"insiders say that not even their editors know for sure how much these show-piece publications , along with the newspapers , have cost mr. moon .",insiders,say,say cost know,insiders publications editors,"insiders say that not even their editors know , , these show-piece publications how much along with the newspapers have cost mr. moon for sure ."
i attended several of these in the dual role as a presenter of research findings as well as an investigator of my hosts .,i,attended,attended,i,i attended several of these in the dual role as a presenter of research findings as well as an investigator of my hosts .
( europe had proved even less hospitable than north america .,europe,proved,proved,europe,( europe had proved even less hospitable than north america .
